time,SMControlTest.done,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
17140,z,1000,0,0,0,100,0,0,100,1,0,1100,11,0,1,1100,11,1,1,z,0,1100,0,11,0,0,0,0,1,100,1000
17160,z,1000,0,0,0,100,0,0,100,0,0,1100,11,0,1,1101,11,0,0,z,0,1100,0,11,0,0,0,0,1,100,1000
17170,z,1000,0,0,0,100,0,0,100,0,0,1101,11,0,1,1101,11,0,0,z,0,1101,0,11,0,0,0,0,1,100,1000
17190,z,1000,0,0,0,100,0,0,100,0,0,1101,11,0,0,1101,11,0,0,z,0,1101,0,11,0,0,0,0,0,100,1000
17210,z,1000,0,0,0,100,0,0,100,0,0,1101,11,1,0,1101,11,0,0,z,0,1101,0,11,0,0,0,1,0,100,1000
17230,z,11,1,0,0,1000,0,0,100,1,0,1101,11,1,0,1101,11,0,1,z,0,1101,0,11,0,0,1,1,0,1000,11
17240,z,11,1,0,0,1000,0,0,100,0,0,1101,11,1,0,1101,11,0,0,z,0,1101,0,11,0,0,1,1,0,1000,11
17260,z,11,1,0,0,1000,0,0,100,0,0,1101,11,0,0,1101,11,0,0,z,0,1101,0,11,0,0,1,0,0,1000,11
17280,z,1000,0,0,0,100,0,0,100,1,0,1101,11,0,0,1101,11,0,1,z,0,1101,0,11,0,0,0,0,0,100,1000
17300,z,1000,0,0,0,100,0,0,100,0,0,1101,11,0,0,1101,11,1,0,z,0,1101,0,11,0,0,0,0,0,100,1000
17330,z,1000,0,0,0,100,0,0,100,0,0,1101,11,0,1,1101,11,1,0,z,0,1101,0,11,0,0,0,0,1,100,1000
17350,z,1000,0,0,0,100,0,0,100,0,0,1101,11,1,1,1101,11,1,0,z,0,1101,0,11,0,0,0,1,1,100,1000
17370,z,11,1,0,0,1000,0,0,100,1,0,1101,11,1,1,1101,11,1,1,z,0,1101,0,11,0,0,1,1,1,1000,11
17380,z,11,1,0,0,1000,0,0,100,0,0,1101,11,1,1,1101,11,1,0,z,0,1101,0,11,0,0,1,1,1,1000,11
17400,z,11,1,0,0,1000,0,0,100,0,0,1101,11,0,1,1101,11,1,0,z,0,1101,0,11,0,0,1,0,1,1000,11
17420,z,1000,0,0,0,100,0,0,100,1,0,1101,11,0,1,1101,11,1,1,z,0,1101,0,11,0,0,0,0,1,100,1000
17440,z,1000,0,0,0,100,0,0,100,0,0,1101,11,0,1,1110,11,0,0,z,0,1101,0,11,0,0,0,0,1,100,1000
17450,z,1000,0,1,0,100,0,0,100,0,0,1110,11,0,1,1110,11,0,0,z,0,1110,0,11,0,1,0,0,1,100,1000
17470,z,1000,0,1,0,100,0,0,100,0,0,1110,11,0,0,1110,11,0,0,z,0,1110,0,11,0,1,0,0,0,100,1000
17490,z,1000,0,1,0,100,0,0,100,0,0,1110,11,1,0,1110,11,0,0,z,0,1110,0,11,0,1,0,1,0,100,1000
17510,z,11,1,0,0,1000,0,0,100,1,0,1110,11,1,0,1110,11,0,1,z,0,1110,0,11,0,0,1,1,0,1000,11
17520,z,11,1,0,0,1000,0,0,100,0,0,1110,11,1,0,1110,11,0,0,z,0,1110,0,11,0,0,1,1,0,1000,11
17540,z,11,1,0,0,1000,0,0,100,0,0,1110,11,0,0,1110,11,0,0,z,0,1110,0,11,0,0,1,0,0,1000,11
17560,z,1000,0,1,0,100,0,0,100,1,0,1110,11,0,0,1110,11,0,1,z,0,1110,0,11,0,1,0,0,0,100,1000
17580,z,1000,0,1,0,100,0,0,100,0,0,1110,11,0,0,1110,11,1,0,z,0,1110,0,11,0,1,0,0,0,100,1000
17610,z,1000,0,1,0,100,0,0,100,0,0,1110,11,0,1,1110,11,1,0,z,0,1110,0,11,0,1,0,0,1,100,1000
17630,z,1000,0,1,0,100,0,0,100,0,0,1110,11,1,1,1110,11,1,0,z,0,1110,0,11,0,1,0,1,1,100,1000
17650,z,11,1,0,0,1000,0,0,100,1,0,1110,11,1,1,1110,11,1,1,z,0,1110,0,11,0,0,1,1,1,1000,11
17660,z,11,1,0,0,1000,0,0,100,0,0,1110,11,1,1,1110,11,1,0,z,0,1110,0,11,0,0,1,1,1,1000,11
17680,z,11,1,0,0,1000,0,0,100,0,0,1110,11,0,1,1110,11,1,0,z,0,1110,0,11,0,0,1,0,1,1000,11
17700,z,1000,0,1,0,100,0,0,100,1,0,1110,11,0,1,1110,11,1,1,z,0,1110,0,11,0,1,0,0,1,100,1000
17720,z,1000,0,1,0,100,0,0,100,0,0,1110,11,0,1,1111,11,0,0,z,0,1110,0,11,0,1,0,0,1,100,1000
17730,z,1000,0,1,0,100,0,0,100,0,0,1111,11,0,1,1111,11,0,0,z,0,1111,0,11,0,1,0,0,1,100,1000
17750,z,1000,0,1,0,100,0,0,100,0,0,1111,11,0,0,1111,11,0,0,z,0,1111,0,11,0,1,0,0,0,100,1000
17770,z,1000,0,1,0,100,0,0,100,0,0,1111,11,1,0,1111,11,0,0,z,0,1111,0,11,0,1,0,1,0,100,1000
17790,z,11,1,0,0,1000,0,0,100,1,0,1111,11,1,0,1111,11,0,1,z,0,1111,0,11,0,0,1,1,0,1000,11
17800,z,11,1,0,0,1000,0,0,100,0,0,1111,11,1,0,1111,11,0,0,z,0,1111,0,11,0,0,1,1,0,1000,11
17820,z,11,1,0,0,1000,0,0,100,0,0,1111,11,0,0,1111,11,0,0,z,0,1111,0,11,0,0,1,0,0,1000,11
17840,z,1000,0,1,0,100,0,0,100,1,0,1111,11,0,0,1111,11,0,1,z,0,1111,0,11,0,1,0,0,0,100,1000
17860,z,1000,0,1,0,100,0,0,100,0,0,1111,11,0,0,1111,11,1,0,z,0,1111,0,11,0,1,0,0,0,100,1000
17890,z,1000,0,1,0,100,0,0,100,0,0,1111,11,0,1,1111,11,1,0,z,0,1111,0,11,0,1,0,0,1,100,1000
17910,z,1000,0,1,0,100,0,0,100,0,0,1111,11,1,1,1111,11,1,0,z,0,1111,0,11,0,1,0,1,1,100,1000
17930,z,11,1,0,0,1000,0,0,100,1,0,1111,11,1,1,1111,11,1,1,z,0,1111,0,11,0,0,1,1,1,1000,11
17940,z,11,1,0,0,1000,0,0,100,0,0,1111,11,1,1,1111,11,1,0,z,0,1111,0,11,0,0,1,1,1,1000,11
17960,z,11,1,0,0,1000,0,0,100,0,0,1111,11,0,1,1111,11,1,0,z,0,1111,0,11,0,0,1,0,1,1000,11
17980,z,1000,0,1,0,100,0,0,100,1,0,1111,11,0,1,1111,11,1,1,z,0,1111,0,11,0,1,0,0,1,100,1000
18000,z,1000,0,1,0,100,0,0,100,0,0,1111,11,0,1,10000,100,10,0,z,0,1111,0,11,0,1,0,0,1,100,1000
18010,z,1000,0,1,0,100,0,0,100,0,0,1111,100,0,1,10000,100,10,0,z,0,1111,0,100,0,1,0,0,1,100,1000
18020,z,1000,0,1,0,100,0,0,100,0,0,1111,100,0,1,0,100,0,0,z,0,1111,0,100,0,1,0,0,1,100,1000
18030,z,1000,0,0,0,100,0,0,100,0,0,0,100,0,1,0,100,0,0,z,0,0,0,100,0,0,0,0,1,100,1000
18050,z,1000,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,z,0,0,0,100,0,0,0,0,0,100,1000
18070,z,1000,0,0,0,100,0,0,100,0,0,0,100,1,0,0,100,0,0,z,0,0,0,100,0,0,0,1,0,100,1000
18090,z,100,1,0,0,1001,0,0,100,1,0,0,100,1,0,0,100,0,1,z,0,0,0,100,0,0,1,1,0,1001,100
18100,z,100,1,0,0,1001,0,0,100,0,0,0,100,1,0,0,100,0,0,z,0,0,0,100,0,0,1,1,0,1001,100
18120,z,100,1,0,0,1001,0,0,100,0,0,0,100,0,0,0,100,0,0,z,0,0,0,100,0,0,1,0,0,1001,100
18140,z,1001,0,0,0,101,0,0,100,1,0,0,100,0,0,0,100,0,1,z,0,0,0,100,0,0,0,0,0,101,1001
18150,z,1001,0,0,0,101,0,0,100,0,0,0,100,0,0,0,100,0,0,z,0,0,0,100,0,0,0,0,0,101,1001
18160,z,1001,0,0,0,101,0,0,100,0,0,0,100,0,0,0,100,1,0,z,0,0,0,100,0,0,0,0,0,101,1001
18190,z,1001,0,0,0,101,0,0,100,0,0,0,100,0,1,0,100,1,0,z,0,0,0,100,0,0,0,0,1,101,1001
18210,z,1001,0,0,0,101,0,0,100,0,0,0,100,1,1,0,100,1,0,z,0,0,0,100,0,0,0,1,1,101,1001
18230,z,100,1,0,0,1001,0,0,100,1,0,0,100,1,1,0,100,1,1,z,0,0,0,100,0,0,1,1,1,1001,100
18240,z,100,1,0,0,1001,0,0,100,0,0,0,100,1,1,0,100,1,0,z,0,0,0,100,0,0,1,1,1,1001,100
18260,z,100,1,0,0,1001,0,0,100,0,0,0,100,0,1,0,100,1,0,z,0,0,0,100,0,0,1,0,1,1001,100
18280,z,1001,0,0,0,101,0,0,100,1,0,0,100,0,1,0,100,1,1,z,0,0,0,100,0,0,0,0,1,101,1001
18300,z,1001,0,0,0,101,0,0,100,0,0,0,100,0,1,1,100,0,0,z,0,0,0,100,0,0,0,0,1,101,1001
18310,z,1001,0,0,0,101,0,0,100,0,0,1,100,0,1,1,100,0,0,z,0,1,0,100,0,0,0,0,1,101,1001
18330,z,1001,0,0,0,101,0,0,100,0,0,1,100,0,0,1,100,0,0,z,0,1,0,100,0,0,0,0,0,101,1001
18350,z,1001,0,0,0,101,0,0,100,0,0,1,100,1,0,1,100,0,0,z,0,1,0,100,0,0,0,1,0,101,1001
18370,z,100,1,0,0,1001,0,0,100,1,0,1,100,1,0,1,100,0,1,z,0,1,0,100,0,0,1,1,0,1001,100
18380,z,100,1,0,0,1001,0,0,100,0,0,1,100,1,0,1,100,0,0,z,0,1,0,100,0,0,1,1,0,1001,100
18400,z,100,1,0,0,1001,0,0,100,0,0,1,100,0,0,1,100,0,0,z,0,1,0,100,0,0,1,0,0,1001,100
18420,z,1001,0,0,0,101,0,0,100,1,0,1,100,0,0,1,100,0,1,z,0,1,0,100,0,0,0,0,0,101,1001
18440,z,1001,0,0,0,101,0,0,100,0,0,1,100,0,0,1,100,1,0,z,0,1,0,100,0,0,0,0,0,101,1001
18470,z,1001,0,0,0,101,0,0,100,0,0,1,100,0,1,1,100,1,0,z,0,1,0,100,0,0,0,0,1,101,1001
18490,z,1001,0,0,0,101,0,0,100,0,0,1,100,1,1,1,100,1,0,z,0,1,0,100,0,0,0,1,1,101,1001
18510,z,100,1,0,0,1001,0,0,100,1,0,1,100,1,1,1,100,1,1,z,0,1,0,100,0,0,1,1,1,1001,100
18520,z,100,1,0,0,1001,0,0,100,0,0,1,100,1,1,1,100,1,0,z,0,1,0,100,0,0,1,1,1,1001,100
18540,z,100,1,0,0,1001,0,0,100,0,0,1,100,0,1,1,100,1,0,z,0,1,0,100,0,0,1,0,1,1001,100
18560,z,1001,0,0,0,101,0,0,100,1,0,1,100,0,1,1,100,1,1,z,0,1,0,100,0,0,0,0,1,101,1001
18580,z,1001,0,0,0,101,0,0,100,0,0,1,100,0,1,10,100,0,0,z,0,1,0,100,0,0,0,0,1,101,1001
18590,z,1001,0,0,0,101,0,0,100,0,0,10,100,0,1,10,100,0,0,z,0,10,0,100,0,0,0,0,1,101,1001
18610,z,1001,0,0,0,101,0,0,100,0,0,10,100,0,0,10,100,0,0,z,0,10,0,100,0,0,0,0,0,101,1001
18630,z,1001,0,0,0,101,0,0,100,0,0,10,100,1,0,10,100,0,0,z,0,10,0,100,0,0,0,1,0,101,1001
18650,z,100,1,0,0,1001,0,0,100,1,0,10,100,1,0,10,100,0,1,z,0,10,0,100,0,0,1,1,0,1001,100
18660,z,100,1,0,0,1001,0,0,100,0,0,10,100,1,0,10,100,0,0,z,0,10,0,100,0,0,1,1,0,1001,100
18680,z,100,1,0,0,1001,0,0,100,0,0,10,100,0,0,10,100,0,0,z,0,10,0,100,0,0,1,0,0,1001,100
18700,z,1001,0,0,0,101,0,0,100,1,0,10,100,0,0,10,100,0,1,z,0,10,0,100,0,0,0,0,0,101,1001
18720,z,1001,0,0,0,101,0,0,100,0,0,10,100,0,0,10,100,1,0,z,0,10,0,100,0,0,0,0,0,101,1001
18750,z,1001,0,0,0,101,0,0,100,0,0,10,100,0,1,10,100,1,0,z,0,10,0,100,0,0,0,0,1,101,1001
18770,z,1001,0,0,0,101,0,0,100,0,0,10,100,1,1,10,100,1,0,z,0,10,0,100,0,0,0,1,1,101,1001
18790,z,100,1,0,0,1001,0,0,100,1,0,10,100,1,1,10,100,1,1,z,0,10,0,100,0,0,1,1,1,1001,100
18800,z,100,1,0,0,1001,0,0,100,0,0,10,100,1,1,10,100,1,0,z,0,10,0,100,0,0,1,1,1,1001,100
18820,z,100,1,0,0,1001,0,0,100,0,0,10,100,0,1,10,100,1,0,z,0,10,0,100,0,0,1,0,1,1001,100
18840,z,1001,0,0,0,101,0,0,100,1,0,10,100,0,1,10,100,1,1,z,0,10,0,100,0,0,0,0,1,101,1001
18860,z,1001,0,0,0,101,0,0,100,0,0,10,100,0,1,11,100,0,0,z,0,10,0,100,0,0,0,0,1,101,1001
18870,z,1001,0,0,0,101,0,0,100,0,0,11,100,0,1,11,100,0,0,z,0,11,0,100,0,0,0,0,1,101,1001
18890,z,1001,0,0,0,101,0,0,100,0,0,11,100,0,0,11,100,0,0,z,0,11,0,100,0,0,0,0,0,101,1001
18910,z,1001,0,0,0,101,0,0,100,0,0,11,100,1,0,11,100,0,0,z,0,11,0,100,0,0,0,1,0,101,1001
18930,z,100,1,0,0,1001,0,0,100,1,0,11,100,1,0,11,100,0,1,z,0,11,0,100,0,0,1,1,0,1001,100
18940,z,100,1,0,0,1001,0,0,100,0,0,11,100,1,0,11,100,0,0,z,0,11,0,100,0,0,1,1,0,1001,100
18960,z,100,1,0,0,1001,0,0,100,0,0,11,100,0,0,11,100,0,0,z,0,11,0,100,0,0,1,0,0,1001,100
18980,z,1001,0,0,0,101,0,0,100,1,0,11,100,0,0,11,100,0,1,z,0,11,0,100,0,0,0,0,0,101,1001
19000,z,1001,0,0,0,101,0,0,100,0,0,11,100,0,0,11,100,1,0,z,0,11,0,100,0,0,0,0,0,101,1001
19030,z,1001,0,0,0,101,0,0,100,0,0,11,100,0,1,11,100,1,0,z,0,11,0,100,0,0,0,0,1,101,1001
19050,z,1001,0,0,0,101,0,0,100,0,0,11,100,1,1,11,100,1,0,z,0,11,0,100,0,0,0,1,1,101,1001
19070,z,100,1,0,0,1001,0,0,100,1,0,11,100,1,1,11,100,1,1,z,0,11,0,100,0,0,1,1,1,1001,100
19080,z,100,1,0,0,1001,0,0,100,0,0,11,100,1,1,11,100,1,0,z,0,11,0,100,0,0,1,1,1,1001,100
19100,z,100,1,0,0,1001,0,0,100,0,0,11,100,0,1,11,100,1,0,z,0,11,0,100,0,0,1,0,1,1001,100
19120,z,1001,0,0,0,101,0,0,100,1,0,11,100,0,1,11,100,1,1,z,0,11,0,100,0,0,0,0,1,101,1001
19140,z,1001,0,0,0,101,0,0,100,0,0,11,100,0,1,100,100,0,0,z,0,11,0,100,0,0,0,0,1,101,1001
19150,z,1001,0,1,0,101,0,0,100,0,0,100,100,0,1,100,100,0,0,z,0,100,0,100,0,1,0,0,1,101,1001
19170,z,1001,0,1,0,101,0,0,100,0,0,100,100,0,0,100,100,0,0,z,0,100,0,100,0,1,0,0,0,101,1001
19190,z,1001,0,1,0,101,0,0,100,0,0,100,100,1,0,100,100,0,0,z,0,100,0,100,0,1,0,1,0,101,1001
19210,z,100,1,0,0,1001,0,0,100,1,0,100,100,1,0,100,100,0,1,z,0,100,0,100,0,0,1,1,0,1001,100
19220,z,100,1,0,0,1001,0,0,100,0,0,100,100,1,0,100,100,0,0,z,0,100,0,100,0,0,1,1,0,1001,100
19240,z,100,1,0,0,1001,0,0,100,0,0,100,100,0,0,100,100,0,0,z,0,100,0,100,0,0,1,0,0,1001,100
19260,z,1001,0,1,0,101,0,0,100,1,0,100,100,0,0,100,100,0,1,z,0,100,0,100,0,1,0,0,0,101,1001
19280,z,1001,0,1,0,101,0,0,100,0,0,100,100,0,0,100,100,1,0,z,0,100,0,100,0,1,0,0,0,101,1001
19310,z,1001,0,1,0,101,0,0,100,0,0,100,100,0,1,100,100,1,0,z,0,100,0,100,0,1,0,0,1,101,1001
19330,z,1001,0,1,0,101,0,0,100,0,0,100,100,1,1,100,100,1,0,z,0,100,0,100,0,1,0,1,1,101,1001
19350,z,100,1,0,0,1001,0,0,100,1,0,100,100,1,1,100,100,1,1,z,0,100,0,100,0,0,1,1,1,1001,100
19360,z,100,1,0,0,1001,0,0,100,0,0,100,100,1,1,100,100,1,0,z,0,100,0,100,0,0,1,1,1,1001,100
19380,z,100,1,0,0,1001,0,0,100,0,0,100,100,0,1,100,100,1,0,z,0,100,0,100,0,0,1,0,1,1001,100
19400,z,1001,0,1,0,101,0,0,100,1,0,100,100,0,1,100,100,1,1,z,0,100,0,100,0,1,0,0,1,101,1001
19420,z,1001,0,1,0,101,0,0,100,0,0,100,100,0,1,101,100,0,0,z,0,100,0,100,0,1,0,0,1,101,1001
19430,z,1001,0,1,0,101,0,0,100,0,0,101,100,0,1,101,100,0,0,z,0,101,0,100,0,1,0,0,1,101,1001
19450,z,1001,0,1,0,101,0,0,100,0,0,101,100,0,0,101,100,0,0,z,0,101,0,100,0,1,0,0,0,101,1001
19470,z,1001,0,1,0,101,0,0,100,0,0,101,100,1,0,101,100,0,0,z,0,101,0,100,0,1,0,1,0,101,1001
19490,z,100,1,0,0,1001,0,0,100,1,0,101,100,1,0,101,100,0,1,z,0,101,0,100,0,0,1,1,0,1001,100
19500,z,100,1,0,0,1001,0,0,100,0,0,101,100,1,0,101,100,0,0,z,0,101,0,100,0,0,1,1,0,1001,100
19520,z,100,1,0,0,1001,0,0,100,0,0,101,100,0,0,101,100,0,0,z,0,101,0,100,0,0,1,0,0,1001,100
19540,z,1001,0,1,0,101,0,0,100,1,0,101,100,0,0,101,100,0,1,z,0,101,0,100,0,1,0,0,0,101,1001
19560,z,1001,0,1,0,101,0,0,100,0,0,101,100,0,0,101,100,1,0,z,0,101,0,100,0,1,0,0,0,101,1001
19590,z,1001,0,1,0,101,0,0,100,0,0,101,100,0,1,101,100,1,0,z,0,101,0,100,0,1,0,0,1,101,1001
19610,z,1001,0,1,0,101,0,0,100,0,0,101,100,1,1,101,100,1,0,z,0,101,0,100,0,1,0,1,1,101,1001
19630,z,100,1,0,0,1001,0,0,100,1,0,101,100,1,1,101,100,1,1,z,0,101,0,100,0,0,1,1,1,1001,100
19640,z,100,1,0,0,1001,0,0,100,0,0,101,100,1,1,101,100,1,0,z,0,101,0,100,0,0,1,1,1,1001,100
19660,z,100,1,0,0,1001,0,0,100,0,0,101,100,0,1,101,100,1,0,z,0,101,0,100,0,0,1,0,1,1001,100
19680,z,1001,0,1,0,101,0,0,100,1,0,101,100,0,1,101,100,1,1,z,0,101,0,100,0,1,0,0,1,101,1001
19700,z,1001,0,1,0,101,0,0,100,0,0,101,100,0,1,110,100,0,0,z,0,101,0,100,0,1,0,0,1,101,1001
19710,z,1001,0,1,0,101,0,0,100,0,0,110,100,0,1,110,100,0,0,z,0,110,0,100,0,1,0,0,1,101,1001
19730,z,1001,0,1,0,101,0,0,100,0,0,110,100,0,0,110,100,0,0,z,0,110,0,100,0,1,0,0,0,101,1001
19750,z,1001,0,1,0,101,0,0,100,0,0,110,100,1,0,110,100,0,0,z,0,110,0,100,0,1,0,1,0,101,1001
19770,z,100,1,0,0,1001,0,0,100,1,0,110,100,1,0,110,100,0,1,z,0,110,0,100,0,0,1,1,0,1001,100
19780,z,100,1,0,0,1001,0,0,100,0,0,110,100,1,0,110,100,0,0,z,0,110,0,100,0,0,1,1,0,1001,100
19800,z,100,1,0,0,1001,0,0,100,0,0,110,100,0,0,110,100,0,0,z,0,110,0,100,0,0,1,0,0,1001,100
19820,z,1001,0,1,0,101,0,0,100,1,0,110,100,0,0,110,100,0,1,z,0,110,0,100,0,1,0,0,0,101,1001
19840,z,1001,0,1,0,101,0,0,100,0,0,110,100,0,0,110,100,1,0,z,0,110,0,100,0,1,0,0,0,101,1001
19870,z,1001,0,1,0,101,0,0,100,0,0,110,100,0,1,110,100,1,0,z,0,110,0,100,0,1,0,0,1,101,1001
19890,z,1001,0,1,0,101,0,0,100,0,0,110,100,1,1,110,100,1,0,z,0,110,0,100,0,1,0,1,1,101,1001
19910,z,100,1,0,0,1001,0,0,100,1,0,110,100,1,1,110,100,1,1,z,0,110,0,100,0,0,1,1,1,1001,100
19920,z,100,1,0,0,1001,0,0,100,0,0,110,100,1,1,110,100,1,0,z,0,110,0,100,0,0,1,1,1,1001,100
19940,z,100,1,0,0,1001,0,0,100,0,0,110,100,0,1,110,100,1,0,z,0,110,0,100,0,0,1,0,1,1001,100
19960,z,1001,0,1,0,101,0,0,100,1,0,110,100,0,1,110,100,1,1,z,0,110,0,100,0,1,0,0,1,101,1001
19980,z,1001,0,1,0,101,0,0,100,0,0,110,100,0,1,111,100,0,0,z,0,110,0,100,0,1,0,0,1,101,1001
19990,z,1001,0,1,0,101,0,0,100,0,0,111,100,0,1,111,100,0,0,z,0,111,0,100,0,1,0,0,1,101,1001
20010,z,1001,0,1,0,101,0,0,100,0,0,111,100,0,0,111,100,0,0,z,0,111,0,100,0,1,0,0,0,101,1001
20030,z,1001,0,1,0,101,0,0,100,0,0,111,100,1,0,111,100,0,0,z,0,111,0,100,0,1,0,1,0,101,1001
20050,z,100,1,0,0,1001,0,0,100,1,0,111,100,1,0,111,100,0,1,z,0,111,0,100,0,0,1,1,0,1001,100
20060,z,100,1,0,0,1001,0,0,100,0,0,111,100,1,0,111,100,0,0,z,0,111,0,100,0,0,1,1,0,1001,100
20080,z,100,1,0,0,1001,0,0,100,0,0,111,100,0,0,111,100,0,0,z,0,111,0,100,0,0,1,0,0,1001,100
20100,z,1001,0,1,0,101,0,0,100,1,0,111,100,0,0,111,100,0,1,z,0,111,0,100,0,1,0,0,0,101,1001
20120,z,1001,0,1,0,101,0,0,100,0,0,111,100,0,0,111,100,1,0,z,0,111,0,100,0,1,0,0,0,101,1001
20150,z,1001,0,1,0,101,0,0,100,0,0,111,100,0,1,111,100,1,0,z,0,111,0,100,0,1,0,0,1,101,1001
20170,z,1001,0,1,0,101,0,0,100,0,0,111,100,1,1,111,100,1,0,z,0,111,0,100,0,1,0,1,1,101,1001
20190,z,100,1,0,0,1001,0,0,100,1,0,111,100,1,1,111,100,1,1,z,0,111,0,100,0,0,1,1,1,1001,100
20200,z,100,1,0,0,1001,0,0,100,0,0,111,100,1,1,111,100,1,0,z,0,111,0,100,0,0,1,1,1,1001,100
20220,z,100,1,0,0,1001,0,0,100,0,0,111,100,0,1,111,100,1,0,z,0,111,0,100,0,0,1,0,1,1001,100
20240,z,1001,0,1,0,101,0,0,100,1,0,111,100,0,1,111,100,1,1,z,0,111,0,100,0,1,0,0,1,101,1001
20260,z,1001,0,1,0,101,0,0,100,0,0,111,100,0,1,1000,100,0,0,z,0,111,0,100,0,1,0,0,1,101,1001
20270,z,1001,0,0,0,101,0,0,100,0,0,1000,100,0,1,1000,100,0,0,z,0,1000,0,100,0,0,0,0,1,101,1001
20290,z,1001,0,0,0,101,0,0,100,0,0,1000,100,0,0,1000,100,0,0,z,0,1000,0,100,0,0,0,0,0,101,1001
20310,z,1001,0,0,0,101,0,0,100,0,0,1000,100,1,0,1000,100,0,0,z,0,1000,0,100,0,0,0,1,0,101,1001
20330,z,100,1,0,0,1001,0,0,100,1,0,1000,100,1,0,1000,100,0,1,z,0,1000,0,100,0,0,1,1,0,1001,100
20340,z,100,1,0,0,1001,0,0,100,0,0,1000,100,1,0,1000,100,0,0,z,0,1000,0,100,0,0,1,1,0,1001,100
20360,z,100,1,0,0,1001,0,0,100,0,0,1000,100,0,0,1000,100,0,0,z,0,1000,0,100,0,0,1,0,0,1001,100
20380,z,1001,0,0,0,101,0,0,100,1,0,1000,100,0,0,1000,100,0,1,z,0,1000,0,100,0,0,0,0,0,101,1001
20400,z,1001,0,0,0,101,0,0,100,0,0,1000,100,0,0,1000,100,1,0,z,0,1000,0,100,0,0,0,0,0,101,1001
20430,z,1001,0,0,0,101,0,0,100,0,0,1000,100,0,1,1000,100,1,0,z,0,1000,0,100,0,0,0,0,1,101,1001
20450,z,1001,0,0,0,101,0,0,100,0,0,1000,100,1,1,1000,100,1,0,z,0,1000,0,100,0,0,0,1,1,101,1001
20470,z,100,1,0,0,1001,0,0,100,1,0,1000,100,1,1,1000,100,1,1,z,0,1000,0,100,0,0,1,1,1,1001,100
20480,z,100,1,0,0,1001,0,0,100,0,0,1000,100,1,1,1000,100,1,0,z,0,1000,0,100,0,0,1,1,1,1001,100
20500,z,100,1,0,0,1001,0,0,100,0,0,1000,100,0,1,1000,100,1,0,z,0,1000,0,100,0,0,1,0,1,1001,100
20520,z,1001,0,0,0,101,0,0,100,1,0,1000,100,0,1,1000,100,1,1,z,0,1000,0,100,0,0,0,0,1,101,1001
20540,z,1001,0,0,0,101,0,0,100,0,0,1000,100,0,1,1001,100,0,0,z,0,1000,0,100,0,0,0,0,1,101,1001
20550,z,1001,0,0,0,101,0,0,100,0,0,1001,100,0,1,1001,100,0,0,z,0,1001,0,100,0,0,0,0,1,101,1001
20570,z,1001,0,0,0,101,0,0,100,0,0,1001,100,0,0,1001,100,0,0,z,0,1001,0,100,0,0,0,0,0,101,1001
20590,z,1001,0,0,0,101,0,0,100,0,0,1001,100,1,0,1001,100,0,0,z,0,1001,0,100,0,0,0,1,0,101,1001
20610,z,100,1,0,0,1001,0,0,100,1,0,1001,100,1,0,1001,100,0,1,z,0,1001,0,100,0,0,1,1,0,1001,100
20620,z,100,1,0,0,1001,0,0,100,0,0,1001,100,1,0,1001,100,0,0,z,0,1001,0,100,0,0,1,1,0,1001,100
20640,z,100,1,0,0,1001,0,0,100,0,0,1001,100,0,0,1001,100,0,0,z,0,1001,0,100,0,0,1,0,0,1001,100
20660,z,1001,0,0,0,101,0,0,100,1,0,1001,100,0,0,1001,100,0,1,z,0,1001,0,100,0,0,0,0,0,101,1001
20680,z,1001,0,0,0,101,0,0,100,0,0,1001,100,0,0,1001,100,1,0,z,0,1001,0,100,0,0,0,0,0,101,1001
20710,z,1001,0,0,0,101,0,0,100,0,0,1001,100,0,1,1001,100,1,0,z,0,1001,0,100,0,0,0,0,1,101,1001
20730,z,1001,0,0,0,101,0,0,100,0,0,1001,100,1,1,1001,100,1,0,z,0,1001,0,100,0,0,0,1,1,101,1001
20750,z,100,1,0,0,1001,0,0,100,1,0,1001,100,1,1,1001,100,1,1,z,0,1001,0,100,0,0,1,1,1,1001,100
20760,z,100,1,0,0,1001,0,0,100,0,0,1001,100,1,1,1001,100,1,0,z,0,1001,0,100,0,0,1,1,1,1001,100
20780,z,100,1,0,0,1001,0,0,100,0,0,1001,100,0,1,1001,100,1,0,z,0,1001,0,100,0,0,1,0,1,1001,100
20800,z,1001,0,0,0,101,0,0,100,1,0,1001,100,0,1,1001,100,1,1,z,0,1001,0,100,0,0,0,0,1,101,1001
