time,SMControlTest.done,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.continue,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.to_visit[15:0],SMControlTest.visited[15:0],SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.stop_loop[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
20380,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
20390,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20400,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
20430,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
20450,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
20470,,11,1,,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1000,11
20480,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20500,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
20520,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
20530,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20540,,,,,,,,,,,,,,,,,,,1001,,0,,,,,,,,,,,,,,
20550,,,,,,,,,,,,,1001,,,,,,,,,,,,,1001,,,,,,,,,
20570,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
20590,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
20610,,11,1,,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1000,11
20620,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20640,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
20660,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
20670,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20680,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
20710,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
20730,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
20750,,11,1,,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1000,11
20760,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20780,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
20800,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
20810,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20820,,,,,,,,,,,,,,,,,,,1010,,0,,,,,,,,,,,,,,
20830,,,,1,,,,,,,,,1010,,,,,,,,,,,,,1010,,,,1,,,,,
20850,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
20870,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
20890,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
20900,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20920,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
20940,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
20950,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
20960,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
20990,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
21010,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
21030,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
21040,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21060,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
21080,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
21090,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21100,,,,,,,,,,,,,,,,,,,1011,,0,,,,,,,,,,,,,,
21110,,,,,,,,,,,,,1011,,,,,,,,,,,,,1011,,,,,,,,,
21130,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
21150,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
21170,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
21180,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21200,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
21220,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
21230,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21240,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
21270,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
21290,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
21310,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
21320,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21340,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
21360,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
21370,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21380,,,,,,,,,,,,,,,,,,,1100,,0,,,,,,,,,,,,,,
21390,,,,0,,,,,,,,,1100,,,,,,,,,,,,,1100,,,,0,,,,,
21410,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
21430,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
21450,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
21460,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21480,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
21500,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
21510,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21520,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
21550,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
21570,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
21590,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
21600,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21620,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
21640,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
21650,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21660,,,,,,,,,,,,,,,,,,,1101,,0,,,,,,,,,,,,,,
21670,,,,,,,,,,,,,1101,,,,,,,,,,,,,1101,,,,,,,,,
21690,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
21710,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
21730,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
21740,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21760,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
21780,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
21790,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21800,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
21830,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
21850,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
21870,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
21880,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21900,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
21920,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
21930,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
21940,,,,,,,,,,,,,,,,,,,1110,,0,,,,,,,,,,,,,,
21950,,,,1,,,,,,,,,1110,,,,,,,,,,,,,1110,,,,1,,,,,
21970,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
21990,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
22010,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
22020,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22040,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22060,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
22070,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22080,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
22110,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
22130,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
22150,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
22160,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22180,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22200,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
22210,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22220,,,,,,,,,,,,,,,,,,,1111,,0,,,,,,,,,,,,,,
22230,,,,,,,,,,,,,1111,,,,,,,,,,,,,1111,,,,,,,,,
22250,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
22270,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
22290,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
22300,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22320,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22340,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
22350,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22360,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
22390,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
22410,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
22430,,11,1,0,,1000,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1000,11
22440,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22460,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22480,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
22490,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22500,,,,,,,,,,,,,,,,,,10001111,10000,1000,10,,,,,,,,,,,,,,
22510,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,1000,,,,,,,
22520,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,
22530,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,
22550,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
22570,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
22590,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
22600,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22620,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22640,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
22650,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22660,,,,,,,,,,,,,,,,,110011111,,,,1,,,,,,,,,,,,,,
22690,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
22710,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
22730,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
22740,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22760,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22780,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
22790,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22800,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,
22810,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
22830,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
22850,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
22870,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
22880,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22900,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22920,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
22930,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
22940,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
22970,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
22990,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
23010,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
23020,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23040,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
23060,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
23070,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23080,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,,,,,,
23090,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,,,,,,
23110,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
23130,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
23150,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
23160,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23180,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
23200,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
23210,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23220,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
23250,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
23270,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
23290,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
23300,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23320,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
23340,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
23350,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23360,,,,,,,,,,,,,,,,,,,11,,0,,,,,,,,,,,,,,
23370,,,,,,,,,,,,,11,,,,,,,,,,,,,11,,,,,,,,,
23390,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
23410,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
23430,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
23440,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23460,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
23480,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
23490,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23500,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
23530,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
23550,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
23570,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
23580,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23600,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
23620,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
23630,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23640,,,,,,,,,,,,,,,,,,,100,,0,,,,,,,,,,,,,,
23650,,,,,,,,,,,,,100,,,,,,,,,,,,,100,,,,,,,,,
23670,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
23690,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
23710,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
23720,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23740,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
23760,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
23770,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23780,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
23810,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
23830,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
23850,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
23860,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23880,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
23900,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
23910,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
23920,,,,,,,,,,,,,,,,,,,101,,0,,,,,,,,,,,,,,
23930,,,,,,,,,,,,,101,,,,,,,,,,,,,101,,,,,,,,,
23950,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
23970,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
23990,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
24000,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24020,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
24040,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
24050,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24060,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
24090,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
24110,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
24130,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
24140,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24160,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
24180,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
24190,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24200,,,,,,,,,,,,,,,,,,,110,,0,,,,,,,,,,,,,,
24210,,,,,,,,,,,,,110,,,,,,,,,,,,,110,,,,,,,,,
24230,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
24250,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
24270,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
24280,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24300,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
24320,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
24330,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24340,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
24370,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
24390,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
24410,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
24420,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24440,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
24460,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
24470,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24480,,,,,,,,,,,,,,,,,,,111,,0,,,,,,,,,,,,,,
24490,,,,,,,,,,,,,111,,,,,,,,,,,,,111,,,,,,,,,
24510,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
24530,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
24550,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
24560,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24580,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
24600,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
24610,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24620,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
24650,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
24670,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
24690,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
24700,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24720,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
24740,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
24750,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24760,,,,,,,,,,,,,,,,,,,1000,,0,,,,,,,,,,,,,,
24770,,,,,,,,,,,,,1000,,,,,,,,,,,,,1000,,,,,,,,,
24790,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
24810,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
24830,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
24840,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24860,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
24880,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
24890,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
24900,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
24930,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
24950,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
24970,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
24980,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25000,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
25020,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
25030,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25040,,,,,,,,,,,,,,,,,,,1001,,0,,,,,,,,,,,,,,
25050,,,,,,,,,,,,,1001,,,,,,,,,,,,,1001,,,,,,,,,
25070,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
25090,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
25110,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
25120,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25140,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
25160,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
25170,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25180,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
25210,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
25230,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
25250,,1000,0,,,100,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,100,1000
25260,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25280,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
25300,,100,1,,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1001,100
25310,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25320,,,,,,,,,,,,,,,,,,,1010,,0,,,,,,,,,,,,,,
25330,,,,,,,,,,,,,1010,,,,,,,,,,,,,1010,,,,,,,,,
25350,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
25370,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
25390,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
25400,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25420,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
25440,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
25450,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25460,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
25490,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
25510,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
25530,,1000,0,1,,100,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,100,1000
25540,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25560,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
25580,,100,1,0,,1001,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1001,100
25590,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
25600,,,,,,,,,,,,,,,,,,,1011,,0,,,,,,,,,,,,,,
25610,,,,,,,,,,,,,1011,,,,,,,,,,,,,1011,,,,,,,,,
